﻿Daily Discharge (m3/s) (PARAM = 1) and Daily Water Level (m) (PARAM = 2)
 ID,PARAM,Date,Value,SYM
02HC027,2,2008/09/10,0.447,
02HC027,2,2008/09/11,0.340,
02HC027,2,2008/09/12,0.330,
02HC027,2,2008/09/13,0.438,
02HC027,2,2008/09/14,1.024,
02HC027,2,2008/09/15,0.714,
02HC027,2,2008/09/16,0.425,
02HC027,2,2008/09/17,0.354,
02HC027,2,2008/09/18,0.319,
02HC027,2,2008/09/19,0.299,
02HC027,2,2008/09/20,0.297,
02HC027,2,2008/09/21,0.273,
02HC027,2,2008/09/22,0.272,
02HC027,2,2008/09/23,0.284,
02HC027,2,2008/09/24,0.267,
02HC027,2,2008/09/25,0.251,
02HC027,2,2008/09/26,0.251,
02HC027,2,2008/09/27,0.311,
02HC027,2,2008/09/28,0.321,
02HC027,2,2008/09/29,0.260,
02HC027,2,2008/09/30,0.638,
02HC027,2,2008/10/01,0.411,
02HC027,2,2008/10/02,0.393,
02HC027,2,2008/10/03,0.343,
02HC027,2,2008/10/04,0.273,
02HC027,2,2008/10/05,0.253,
02HC027,2,2008/10/06,0.246,
02HC027,2,2008/10/07,0.240,
02HC027,2,2008/10/08,0.411,
02HC027,2,2008/10/09,0.477,
02HC027,2,2008/10/10,0.321,
02HC027,2,2008/10/11,0.269,
02HC027,2,2008/10/12,0.252,
02HC027,2,2008/10/13,0.248,
02HC027,2,2008/10/14,0.249,
02HC027,2,2008/10/15,0.257,
02HC027,2,2008/10/16,0.455,
02HC027,2,2008/10/17,0.311,
02HC027,2,2008/10/18,0.265,
02HC027,2,2008/10/19,0.251,
02HC027,2,2008/10/20,0.276,
02HC027,2,2008/10/21,0.499,
02HC027,2,2008/10/22,0.315,
02HC027,2,2008/10/23,0.274,
02HC027,2,2008/10/24,0.271,
02HC027,2,2008/10/25,0.692,
02HC027,2,2008/10/26,0.492,
02HC027,2,2008/10/27,0.505,
02HC027,2,2008/10/28,0.398,
02HC027,2,2008/10/29,0.368,
02HC027,2,2008/10/30,0.307,
02HC027,2,2008/10/31,0.278,
02HC027,2,2008/11/01,0.266,
02HC027,2,2008/11/02,0.256,
02HC027,2,2008/11/03,0.555,
02HC027,2,2008/11/04,0.363,
02HC027,2,2008/11/05,0.304,
02HC027,2,2008/11/06,0.279,
02HC027,2,2008/11/07,0.285,
02HC027,2,2008/11/08,0.441,
02HC027,2,2008/11/09,0.321,
02HC027,2,2008/11/10,0.277,
02HC027,2,2008/11/11,0.263,
02HC027,2,2008/11/12,0.256,
02HC027,2,2008/11/13,0.617,
02HC027,2,2008/11/14,0.453,
02HC027,2,2008/11/15,0.918,
02HC027,2,2008/11/16,0.848,
02HC027,2,2008/11/17,0.499,
02HC027,2,2008/11/18,0.390,
02HC027,2,2008/11/19,0.345,
02HC027,2,2008/11/20,0.406,
02HC027,2,2008/11/21,0.346,
02HC027,2,2008/11/22,0.295,
02HC027,2,2008/11/23,0.282,
02HC027,2,2008/11/24,0.397,
02HC027,2,2008/11/25,0.542,
02HC027,2,2008/11/26,0.459,
02HC027,2,2008/11/27,0.386,
02HC027,2,2008/11/28,0.371,
02HC027,2,2008/11/29,0.381,
02HC027,2,2008/11/30,0.434,
02HC027,2,2008/12/01,0.834,
02HC027,2,2008/12/02,0.491,
02HC027,2,2008/12/03,0.385,
02HC027,2,2008/12/04,0.402,
02HC027,2,2008/12/05,0.343,
02HC027,2,2008/12/06,0.313,
02HC027,2,2008/12/07,0.308,
02HC027,2,2008/12/08,0.300,
02HC027,2,2008/12/09,0.530,
02HC027,2,2008/12/10,0.699,
02HC027,2,2008/12/11,0.394,
02HC027,2,2008/12/12,0.338,
02HC027,2,2008/12/13,0.311,
02HC027,2,2008/12/14,0.362,
02HC027,2,2008/12/15,0.706,
02HC027,2,2008/12/16,0.472,
02HC027,2,2008/12/17,0.391,
02HC027,2,2008/12/18,0.351,
02HC027,2,2008/12/19,0.308,
02HC027,2,2008/12/20,0.341,
02HC027,2,2008/12/21,0.345,
02HC027,2,2008/12/22,0.358,
02HC027,2,2008/12/23,0.335,
02HC027,2,2008/12/24,0.611,
02HC027,2,2008/12/25,0.820,
02HC027,2,2008/12/26,0.547,
02HC027,2,2008/12/27,0.925,
02HC027,2,2008/12/28,1.111,
02HC027,2,2008/12/29,0.738,
02HC027,2,2008/12/30,0.536,
02HC027,2,2008/12/31,0.447,
02HC027,2,2009/01/01,0.393,
02HC027,2,2009/01/02,0.374,
02HC027,2,2009/01/03,0.351,
02HC027,2,2009/01/04,0.339,
02HC027,2,2009/01/05,0.337,
02HC027,2,2009/01/06,0.330,
02HC027,2,2009/01/07,0.363,
02HC027,2,2009/01/08,0.343,
02HC027,2,2009/01/09,0.305,
02HC027,2,2009/01/10,0.291,
02HC027,2,2009/01/11,0.298,
02HC027,2,2009/01/12,0.303,
02HC027,2,2009/01/13,0.335,
02HC027,2,2009/01/14,0.289,
02HC027,2,2009/01/15,0.317,
02HC027,2,2009/01/16,0.346,
02HC027,2,2009/01/17,0.307,
02HC027,2,2009/01/18,0.391,
02HC027,2,2009/01/19,0.425,
02HC027,2,2009/01/20,0.404,
02HC027,2,2009/01/21,0.378,
02HC027,2,2009/01/22,0.361,
02HC027,2,2009/01/23,0.372,
02HC027,2,2009/01/24,0.322,
02HC027,2,2009/01/25,0.329,
02HC027,2,2009/01/26,0.300,
02HC027,2,2009/01/27,0.312,
02HC027,2,2009/01/28,0.308,
02HC027,2,2009/01/29,0.340,
02HC027,2,2009/01/30,0.351,
02HC027,2,2009/01/31,0.436,
02HC027,2,2009/02/01,0.421,
02HC027,2,2009/02/02,0.342,
02HC027,2,2009/02/03,0.324,
02HC027,2,2009/02/04,0.290,
02HC027,2,2009/02/05,0.258,A
02HC027,2,2009/02/06,,
02HC027,2,2009/02/07,,
02HC027,2,2009/02/08,,
02HC027,2,2009/02/09,,
02HC027,2,2009/02/10,0.512,A
02HC027,2,2009/02/11,0.977,
02HC027,2,2009/02/12,1.295,
02HC027,2,2009/02/13,0.811,
02HC027,2,2009/02/14,0.539,
02HC027,2,2009/02/15,0.443,
02HC027,2,2009/02/16,0.397,
02HC027,2,2009/02/17,0.365,
02HC027,2,2009/02/18,0.396,
02HC027,2,2009/02/19,0.424,
02HC027,2,2009/02/20,0.356,
02HC027,2,2009/02/21,0.335,
02HC027,2,2009/02/22,0.352,
02HC027,2,2009/02/23,0.320,
02HC027,2,2009/02/24,0.300,
02HC027,2,2009/02/25,0.315,
02HC027,2,2009/02/26,0.463,
02HC027,2,2009/02/27,0.879,
02HC027,2,2009/02/28,0.523,
02HC027,2,2009/03/01,0.380,
02HC027,2,2009/03/02,0.312,
02HC027,2,2009/03/03,0.307,
02HC027,2,2009/03/04,0.316,
02HC027,2,2009/03/05,0.296,
02HC027,2,2009/03/06,0.416,
02HC027,2,2009/03/07,0.680,
02HC027,2,2009/03/08,0.882,
02HC027,2,2009/03/09,0.875,
02HC027,2,2009/03/10,0.602,
02HC027,2,2009/03/11,0.882,
02HC027,2,2009/03/12,0.533,
02HC027,2,2009/03/13,0.420,
02HC027,2,2009/03/14,0.391,
02HC027,2,2009/03/15,0.380,
02HC027,2,2009/03/16,0.376,
02HC027,2,2009/03/17,0.376,
02HC027,2,2009/03/18,0.384,
02HC027,2,2009/03/19,0.376,
02HC027,2,2009/03/20,0.351,
02HC027,2,2009/03/21,0.338,
02HC027,2,2009/03/22,0.333,
02HC027,2,2009/03/23,0.324,
02HC027,2,2009/03/24,0.317,
02HC027,2,2009/03/25,0.353,
02HC027,2,2009/03/26,0.398,
02HC027,2,2009/03/27,0.339,
02HC027,2,2009/03/28,0.330,
02HC027,2,2009/03/29,0.830,
02HC027,2,2009/03/30,0.625,
02HC027,2,2009/03/31,0.438,
02HC027,2,2009/04/01,0.444,
02HC027,2,2009/04/02,0.389,
02HC027,2,2009/04/03,0.955,
02HC027,2,2009/04/04,0.879,
02HC027,2,2009/04/05,0.557,
02HC027,2,2009/04/06,0.823,
02HC027,2,2009/04/07,0.681,
02HC027,2,2009/04/08,0.531,
02HC027,2,2009/04/09,0.454,
02HC027,2,2009/04/10,0.404,
02HC027,2,2009/04/11,0.372,
02HC027,2,2009/04/12,0.351,
02HC027,2,2009/04/13,0.339,
02HC027,2,2009/04/14,0.333,
02HC027,2,2009/04/15,0.325,
02HC027,2,2009/04/16,0.313,
02HC027,2,2009/04/17,0.309,
02HC027,2,2009/04/18,0.307,
02HC027,2,2009/04/19,0.300,
02HC027,2,2009/04/20,0.733,
02HC027,2,2009/04/21,0.689,
02HC027,2,2009/04/22,0.440,
02HC027,2,2009/04/23,0.374,
02HC027,2,2009/04/24,0.345,
02HC027,2,2009/04/25,0.448,
02HC027,2,2009/04/26,0.597,
02HC027,2,2009/04/27,0.392,
02HC027,2,2009/04/28,0.645,
02HC027,2,2009/04/29,0.457,
02HC027,2,2009/04/30,0.568,
02HC027,2,2009/05/01,0.834,
02HC027,2,2009/05/02,0.491,
02HC027,2,2009/05/03,0.417,
02HC027,2,2009/05/04,0.381,
02HC027,2,2009/05/05,0.354,
02HC027,2,2009/05/06,0.352,
02HC027,2,2009/05/07,0.556,
02HC027,2,2009/05/08,0.422,
02HC027,2,2009/05/09,0.801,
02HC027,2,2009/05/10,0.609,
02HC027,2,2009/05/11,0.421,
02HC027,2,2009/05/12,0.374,
02HC027,2,2009/05/13,0.354,
02HC027,2,2009/05/14,0.383,
02HC027,2,2009/05/15,0.348,
02HC027,2,2009/05/16,0.574,
02HC027,2,2009/05/17,0.379,
02HC027,2,2009/05/18,0.323,
02HC027,2,2009/05/19,0.316,
02HC027,2,2009/05/20,0.314,
02HC027,2,2009/05/21,0.304,
02HC027,2,2009/05/22,0.295,
02HC027,2,2009/05/23,0.293,
02HC027,2,2009/05/24,0.292,
02HC027,2,2009/05/25,0.288,
02HC027,2,2009/05/26,0.280,
02HC027,2,2009/05/27,0.685,
02HC027,2,2009/05/28,0.899,
02HC027,2,2009/05/29,0.658,
02HC027,2,2009/05/30,0.506,
02HC027,2,2009/05/31,0.463,
02HC027,2,2009/06/01,0.350,
02HC027,2,2009/06/02,0.328,
02HC027,2,2009/06/03,0.312,
02HC027,2,2009/06/04,0.307,
02HC027,2,2009/06/05,0.301,
02HC027,2,2009/06/06,0.306,
02HC027,2,2009/06/07,0.291,
02HC027,2,2009/06/08,0.312,
02HC027,2,2009/06/09,0.672,
02HC027,2,2009/06/10,0.355,
02HC027,2,2009/06/11,0.385,
02HC027,2,2009/06/12,0.425,
02HC027,2,2009/06/13,0.315,
02HC027,2,2009/06/14,0.296,
02HC027,2,2009/06/15,0.288,
02HC027,2,2009/06/16,0.286,
02HC027,2,2009/06/17,0.456,
02HC027,2,2009/06/18,0.611,
02HC027,2,2009/06/19,0.378,
02HC027,2,2009/06/20,0.721,
02HC027,2,2009/06/21,0.527,
02HC027,2,2009/06/22,0.361,
02HC027,2,2009/06/23,0.336,
02HC027,2,2009/06/24,0.315,
02HC027,2,2009/06/25,0.655,
02HC027,2,2009/06/26,0.581,
02HC027,2,2009/06/27,0.367,
02HC027,2,2009/06/28,0.462,
02HC027,2,2009/06/29,0.544,
02HC027,2,2009/06/30,0.590,
02HC027,2,2009/07/01,0.599,
02HC027,2,2009/07/02,0.410,
02HC027,2,2009/07/03,0.352,
02HC027,2,2009/07/04,0.325,
02HC027,2,2009/07/05,0.309,
02HC027,2,2009/07/06,0.305,
02HC027,2,2009/07/07,0.304,
02HC027,2,2009/07/08,0.307,
02HC027,2,2009/07/09,0.305,
02HC027,2,2009/07/10,0.305,
02HC027,2,2009/07/11,0.555,
02HC027,2,2009/07/12,0.396,
02HC027,2,2009/07/13,0.316,
02HC027,2,2009/07/14,0.292,
02HC027,2,2009/07/15,0.287,
02HC027,2,2009/07/16,0.284,
02HC027,2,2009/07/17,0.277,
02HC027,2,2009/07/18,0.274,
02HC027,2,2009/07/19,0.266,
02HC027,2,2009/07/20,0.266,
02HC027,2,2009/07/21,0.307,
02HC027,2,2009/07/22,0.295,
02HC027,2,2009/07/23,0.752,
02HC027,2,2009/07/24,0.817,
02HC027,2,2009/07/25,0.690,
02HC027,2,2009/07/26,0.730,
02HC027,2,2009/07/27,0.499,
02HC027,2,2009/07/28,0.357,
02HC027,2,2009/07/29,0.621,
02HC027,2,2009/07/30,0.390,
02HC027,2,2009/07/31,0.324,
02HC027,2,2009/08/01,0.301,
02HC027,2,2009/08/02,0.290,
02HC027,2,2009/08/03,0.277,
02HC027,2,2009/08/04,0.466,
02HC027,2,2009/08/05,0.510,
02HC027,2,2009/08/06,0.321,
02HC027,2,2009/08/07,0.299,
02HC027,2,2009/08/08,0.278,
02HC027,2,2009/08/09,0.713,
02HC027,2,2009/08/10,0.801,
02HC027,2,2009/08/11,0.567,
02HC027,2,2009/08/12,0.550,
02HC027,2,2009/08/13,0.374,
02HC027,2,2009/08/14,0.319,
02HC027,2,2009/08/15,0.297,
02HC027,2,2009/08/16,0.283,
02HC027,2,2009/08/17,0.287,
02HC027,2,2009/08/18,0.287,
02HC027,2,2009/08/19,0.283,
02HC027,2,2009/08/20,0.486,
02HC027,2,2009/08/21,0.716,
02HC027,2,2009/08/22,0.469,
02HC027,2,2009/08/23,0.353,
02HC027,2,2009/08/24,0.310,
02HC027,2,2009/08/25,0.294,
02HC027,2,2009/08/26,0.384,
02HC027,2,2009/08/27,0.309,
02HC027,2,2009/08/28,0.281,
02HC027,2,2009/08/29,0.845,
02HC027,2,2009/08/30,0.380,
02HC027,2,2009/08/31,0.311,
02HC027,2,2009/09/01,0.283,
02HC027,2,2009/09/02,0.273,
02HC027,2,2009/09/03,0.268,
02HC027,2,2009/09/04,0.262,
02HC027,2,2009/09/05,0.264,
02HC027,2,2009/09/06,0.259,
02HC027,2,2009/09/07,0.251,
02HC027,2,2009/09/08,0.252,
02HC027,2,2009/09/09,0.250,
02HC027,2,2009/09/10,0.243,
02HC027,2,2009/09/11,0.264,
02HC027,2,2009/09/12,0.245,
02HC027,2,2009/09/13,0.234,
02HC027,2,2009/09/14,0.230,
02HC027,2,2009/09/15,0.228,
02HC027,2,2009/09/16,0.226,
02HC027,2,2009/09/17,0.226,
02HC027,2,2009/09/18,0.222,
02HC027,2,2009/09/19,0.219,
02HC027,2,2009/09/20,0.226,
02HC027,2,2009/09/21,0.245,
02HC027,2,2009/09/22,0.267,
02HC027,2,2009/09/23,0.259,
02HC027,2,2009/09/24,0.238,
02HC027,2,2009/09/25,0.227,
02HC027,2,2009/09/26,0.345,
02HC027,2,2009/09/27,0.542,
02HC027,2,2009/09/28,0.718,
02HC027,2,2009/09/29,0.652,
02HC027,2,2009/09/30,0.390,
02HC027,2,2009/10/01,0.297,
02HC027,2,2009/10/02,0.499,
02HC027,2,2009/10/03,0.567,
02HC027,2,2009/10/04,0.380,
02HC027,2,2009/10/05,0.363,
02HC027,2,2009/10/06,0.350,
02HC027,2,2009/10/07,0.586,
02HC027,2,2009/10/08,0.334,
02HC027,2,2009/10/09,0.744,
02HC027,2,2009/10/10,0.663,
02HC027,2,2009/10/11,0.381,
02HC027,2,2009/10/12,0.307,
02HC027,2,2009/10/13,0.296,
02HC027,2,2009/10/14,0.283,
02HC027,2,2009/10/15,0.272,
02HC027,2,2009/10/16,0.250,
02HC027,2,2009/10/17,0.244,
02HC027,2,2009/10/18,0.238,
02HC027,2,2009/10/19,0.238,
02HC027,2,2009/10/20,0.235,
02HC027,2,2009/10/21,0.257,
02HC027,2,2009/10/22,0.241,
02HC027,2,2009/10/23,0.489,
02HC027,2,2009/10/24,0.593,
02HC027,2,2009/10/25,0.336,
02HC027,2,2009/10/26,0.287,
02HC027,2,2009/10/27,0.270,
02HC027,2,2009/10/28,0.360,
02HC027,2,2009/10/29,0.301,
02HC027,2,2009/10/30,0.367,
02HC027,2,2009/10/31,0.536,
02HC027,2,2009/11/01,0.341,
02HC027,2,2009/11/02,0.315,
02HC027,2,2009/11/03,0.315,
02HC027,2,2009/11/04,0.269,
02HC027,2,2009/11/05,0.390,
02HC027,2,2009/11/06,0.314,
02HC027,2,2009/11/07,0.266,
02HC027,2,2009/11/08,0.252,
02HC027,2,2009/11/09,0.254,
02HC027,2,2009/11/10,0.243,
02HC027,2,2009/11/11,0.238,
02HC027,2,2009/11/12,0.238,
02HC027,2,2009/11/13,0.243,
02HC027,2,2009/11/14,0.237,
02HC027,2,2009/11/15,0.237,
02HC027,2,2009/11/16,0.238,
02HC027,2,2009/11/17,0.233,
02HC027,2,2009/11/18,0.233,
02HC027,2,2009/11/19,0.447,
02HC027,2,2009/11/20,0.533,
02HC027,2,2009/11/21,0.322,
02HC027,2,2009/11/22,0.273,
02HC027,2,2009/11/23,0.257,
02HC027,2,2009/11/24,0.260,
02HC027,2,2009/11/25,0.465,
02HC027,2,2009/11/26,0.506,
02HC027,2,2009/11/27,0.343,
02HC027,2,2009/11/28,0.289,
02HC027,2,2009/11/29,0.374,
02HC027,2,2009/11/30,0.491,
02HC027,2,2009/12/01,0.325,
02HC027,2,2009/12/02,0.378,
02HC027,2,2009/12/03,0.873,
02HC027,2,2009/12/04,0.458,
02HC027,2,2009/12/05,0.344,
02HC027,2,2009/12/06,0.306,
02HC027,2,2009/12/07,0.296,
02HC027,2,2009/12/08,0.279,
02HC027,2,2009/12/09,0.724,
02HC027,2,2009/12/10,0.659,
02HC027,2,2009/12/11,0.436,
02HC027,2,2009/12/12,0.381,
02HC027,2,2009/12/13,0.387,
02HC027,2,2009/12/14,0.485,
02HC027,2,2009/12/15,0.542,
02HC027,2,2009/12/16,0.381,
02HC027,2,2009/12/17,0.318,
02HC027,2,2009/12/18,0.301,
02HC027,2,2009/12/19,0.296,
02HC027,2,2009/12/20,0.280,
02HC027,2,2009/12/21,0.271,
02HC027,2,2009/12/22,0.268,
02HC027,2,2009/12/23,0.287,
02HC027,2,2009/12/24,0.250,
02HC027,2,2009/12/25,0.439,
02HC027,2,2009/12/26,0.982,
02HC027,2,2009/12/27,0.575,
02HC027,2,2009/12/28,0.404,
02HC027,2,2009/12/29,0.338,
02HC027,2,2009/12/30,0.326,
02HC027,2,2009/12/31,0.336,
02HC027,2,2010/01/01,0.335,
02HC027,2,2010/01/02,0.300,
02HC027,2,2010/01/03,0.349,
02HC027,2,2010/01/04,0.310,
02HC027,2,2010/01/05,0.301,
02HC027,2,2010/01/06,0.290,
02HC027,2,2010/01/07,0.283,
02HC027,2,2010/01/08,0.270,
02HC027,2,2010/01/09,0.298,
02HC027,2,2010/01/10,0.312,
02HC027,2,2010/01/11,0.273,
02HC027,2,2010/01/12,0.305,
02HC027,2,2010/01/13,0.249,
02HC027,2,2010/01/14,0.254,
02HC027,2,2010/01/15,0.310,
02HC027,2,2010/01/16,0.308,
02HC027,2,2010/01/17,0.268,
02HC027,2,2010/01/18,0.261,
02HC027,2,2010/01/19,0.264,
02HC027,2,2010/01/20,0.269,
02HC027,2,2010/01/21,0.240,
02HC027,2,2010/01/22,0.241,
02HC027,2,2010/01/23,0.240,
02HC027,2,2010/01/24,0.364,
02HC027,2,2010/01/25,0.923,
02HC027,2,2010/01/26,0.541,
02HC027,2,2010/01/27,0.367,
02HC027,2,2010/01/28,0.315,
02HC027,2,2010/01/29,0.350,
02HC027,2,2010/01/30,0.351,
02HC027,2,2010/01/31,0.294,
02HC027,2,2010/02/01,0.266,
02HC027,2,2010/02/02,0.258,
02HC027,2,2010/02/03,0.291,
02HC027,2,2010/02/04,0.282,
02HC027,2,2010/02/05,0.249,
02HC027,2,2010/02/06,0.274,
02HC027,2,2010/02/07,0.304,
02HC027,2,2010/02/08,0.295,
02HC027,2,2010/02/09,0.238,
02HC027,2,2010/02/10,0.265,
02HC027,2,2010/02/11,0.304,
02HC027,2,2010/02/12,0.294,
02HC027,2,2010/02/13,0.256,
02HC027,2,2010/02/14,0.236,
02HC027,2,2010/02/15,0.243,
02HC027,2,2010/02/16,0.238,
02HC027,2,2010/02/17,0.279,
02HC027,2,2010/02/18,0.266,
02HC027,2,2010/02/19,0.264,
02HC027,2,2010/02/20,0.254,
02HC027,2,2010/02/21,0.254,
02HC027,2,2010/02/22,0.265,
02HC027,2,2010/02/23,0.376,
02HC027,2,2010/02/24,0.322,
02HC027,2,2010/02/25,0.335,
02HC027,2,2010/02/26,0.298,
02HC027,2,2010/02/27,0.464,
02HC027,2,2010/02/28,0.559,
02HC027,2,2010/03/01,0.524,
02HC027,2,2010/03/02,0.456,
02HC027,2,2010/03/03,0.421,
02HC027,2,2010/03/04,0.378,
02HC027,2,2010/03/05,0.341,
02HC027,2,2010/03/06,0.341,
02HC027,2,2010/03/07,0.361,
02HC027,2,2010/03/08,0.389,
02HC027,2,2010/03/09,0.395,
02HC027,2,2010/03/10,0.372,
02HC027,2,2010/03/11,0.371,
02HC027,2,2010/03/12,0.586,
02HC027,2,2010/03/13,0.890,
02HC027,2,2010/03/14,0.967,
02HC027,2,2010/03/15,0.609,
02HC027,2,2010/03/16,0.474,
02HC027,2,2010/03/17,0.437,
02HC027,2,2010/03/18,0.406,
02HC027,2,2010/03/19,0.378,
02HC027,2,2010/03/20,0.361,
02HC027,2,2010/03/21,0.335,
02HC027,2,2010/03/22,0.368,
02HC027,2,2010/03/23,0.665,
02HC027,2,2010/03/24,0.463,
02HC027,2,2010/03/25,0.364,
02HC027,2,2010/03/26,0.335,
02HC027,2,2010/03/27,0.319,
02HC027,2,2010/03/28,0.390,
02HC027,2,2010/03/29,0.535,
02HC027,2,2010/03/30,0.373,
02HC027,2,2010/03/31,0.336,
02HC027,2,2010/04/01,0.324,
02HC027,2,2010/04/02,0.311,
02HC027,2,2010/04/03,0.303,
02HC027,2,2010/04/04,0.295,
02HC027,2,2010/04/05,0.293,
02HC027,2,2010/04/06,0.488,
02HC027,2,2010/04/07,0.499,
02HC027,2,2010/04/08,0.922,
02HC027,2,2010/04/09,0.580,
02HC027,2,2010/04/10,0.438,
02HC027,2,2010/04/11,0.392,
02HC027,2,2010/04/12,0.362,
02HC027,2,2010/04/13,0.355,
02HC027,2,2010/04/14,0.346,
02HC027,2,2010/04/15,0.332,
02HC027,2,2010/04/16,0.341,
02HC027,2,2010/04/17,0.324,
02HC027,2,2010/04/18,0.316,
02HC027,2,2010/04/19,0.288,
02HC027,2,2010/04/20,0.297,
02HC027,2,2010/04/21,0.317,
02HC027,2,2010/04/22,0.293,
02HC027,2,2010/04/23,0.286,
02HC027,2,2010/04/24,0.278,
02HC027,2,2010/04/25,0.281,
02HC027,2,2010/04/26,0.281,
02HC027,2,2010/04/27,0.278,
02HC027,2,2010/04/28,0.278,
02HC027,2,2010/04/29,0.273,
02HC027,2,2010/04/30,0.273,
02HC027,2,2010/05/01,0.307,
02HC027,2,2010/05/02,0.320,
02HC027,2,2010/05/03,0.385,
02HC027,2,2010/05/04,0.333,
02HC027,2,2010/05/05,0.400,
02HC027,2,2010/05/06,0.416,
02HC027,2,2010/05/07,0.566,
02HC027,2,2010/05/08,0.916,
02HC027,2,2010/05/09,0.500,
02HC027,2,2010/05/10,0.374,
02HC027,2,2010/05/11,0.362,
02HC027,2,2010/05/12,0.401,
02HC027,2,2010/05/13,0.426,
02HC027,2,2010/05/14,0.598,
02HC027,2,2010/05/15,0.386,
02HC027,2,2010/05/16,0.341,
02HC027,2,2010/05/17,0.313,
02HC027,2,2010/05/18,0.304,
02HC027,2,2010/05/19,0.283,
02HC027,2,2010/05/20,0.269,
02HC027,2,2010/05/21,0.268,
02HC027,2,2010/05/22,0.264,
02HC027,2,2010/05/23,0.264,
02HC027,2,2010/05/24,0.265,
02HC027,2,2010/05/25,0.271,
02HC027,2,2010/05/26,0.275,
02HC027,2,2010/05/27,0.285,
02HC027,2,2010/05/28,0.285,
02HC027,2,2010/05/29,0.276,
02HC027,2,2010/05/30,0.293,
02HC027,2,2010/05/31,0.283,
02HC027,2,2010/06/01,0.542,
02HC027,2,2010/06/02,0.663,
02HC027,2,2010/06/03,0.911,
02HC027,2,2010/06/04,0.609,
02HC027,2,2010/06/05,0.504,
02HC027,2,2010/06/06,0.887,
02HC027,2,2010/06/07,0.510,
02HC027,2,2010/06/08,0.396,
02HC027,2,2010/06/09,0.538,
02HC027,2,2010/06/10,0.528,
02HC027,2,2010/06/11,0.357,
02HC027,2,2010/06/12,0.403,
02HC027,2,2010/06/13,0.500,
02HC027,2,2010/06/14,0.359,
02HC027,2,2010/06/15,0.319,
02HC027,2,2010/06/16,0.736,
02HC027,2,2010/06/17,0.527,
02HC027,2,2010/06/18,0.382,
02HC027,2,2010/06/19,0.345,
02HC027,2,2010/06/20,0.401,
02HC027,2,2010/06/21,0.316,
02HC027,2,2010/06/22,0.653,
02HC027,2,2010/06/23,0.608,
02HC027,2,2010/06/24,0.879,
02HC027,2,2010/06/25,0.567,
02HC027,2,2010/06/26,0.644,
02HC027,2,2010/06/27,0.889,
02HC027,2,2010/06/28,0.972,
02HC027,2,2010/06/29,0.591,
02HC027,2,2010/06/30,0.426,
02HC027,2,2010/07/01,0.365,
02HC027,2,2010/07/02,0.335,
02HC027,2,2010/07/03,0.316,
02HC027,2,2010/07/04,0.311,
02HC027,2,2010/07/05,0.311,
02HC027,2,2010/07/06,0.334,
02HC027,2,2010/07/07,0.331,
02HC027,2,2010/07/08,0.293,
02HC027,2,2010/07/09,0.740,
02HC027,2,2010/07/10,0.442,
02HC027,2,2010/07/11,0.503,
02HC027,2,2010/07/12,0.448,
02HC027,2,2010/07/13,0.345,
02HC027,2,2010/07/14,0.326,
02HC027,2,2010/07/15,0.313,
02HC027,2,2010/07/16,0.278,
02HC027,2,2010/07/17,0.266,
02HC027,2,2010/07/18,0.261,
02HC027,2,2010/07/19,0.444,
02HC027,2,2010/07/20,0.301,
02HC027,2,2010/07/21,0.263,
02HC027,2,2010/07/22,0.248,
02HC027,2,2010/07/23,1.004,
02HC027,2,2010/07/24,0.788,
02HC027,2,2010/07/25,0.629,
02HC027,2,2010/07/26,0.386,
02HC027,2,2010/07/27,0.328,
02HC027,2,2010/07/28,0.483,
02HC027,2,2010/07/29,0.450,
02HC027,2,2010/07/30,0.315,
02HC027,2,2010/07/31,0.280,
02HC027,2,2010/08/01,0.269,
02HC027,2,2010/08/02,0.268,
02HC027,2,2010/08/03,0.366,
02HC027,2,2010/08/04,0.341,
02HC027,2,2010/08/05,0.295,
02HC027,2,2010/08/06,0.263,
02HC027,2,2010/08/07,0.255,
02HC027,2,2010/08/08,0.273,
02HC027,2,2010/08/09,0.428,
02HC027,2,2010/08/10,0.402,
02HC027,2,2010/08/11,0.305,
02HC027,2,2010/08/12,0.274,
02HC027,2,2010/08/13,0.259,
02HC027,2,2010/08/14,0.256,
02HC027,2,2010/08/15,0.451,
02HC027,2,2010/08/16,0.636,
02HC027,2,2010/08/17,0.342,
02HC027,2,2010/08/18,0.284,
02HC027,2,2010/08/19,0.351,
02HC027,2,2010/08/20,0.321,
02HC027,2,2010/08/21,0.475,
02HC027,2,2010/08/22,0.944,
02HC027,2,2010/08/23,0.563,
02HC027,2,2010/08/24,0.382,
02HC027,2,2010/08/25,0.408,
02HC027,2,2010/08/26,0.330,
02HC027,2,2010/08/27,0.307,
02HC027,2,2010/08/28,0.292,
02HC027,2,2010/08/29,0.285,
02HC027,2,2010/08/30,0.284,
02HC027,2,2010/08/31,0.288,
02HC027,2,2010/09/01,0.285,
02HC027,2,2010/09/02,0.476,
02HC027,2,2010/09/03,0.755,
02HC027,2,2010/09/04,0.433,
02HC027,2,2010/09/05,0.314,
02HC027,2,2010/09/06,0.327,
02HC027,2,2010/09/07,0.298,
02HC027,2,2010/09/08,0.276,
02HC027,2,2010/09/09,0.265,
02HC027,2,2010/09/10,0.261,
02HC027,2,2010/09/11,0.288,
02HC027,2,2010/09/12,0.503,
